# Ba  x_lambda  y_lambda
1.3600,10.2500,7.2500
1.3600,6.9633,7.3367
1.3600,20.0276,7.4586
1.3600,3.6500,7.5667
1.3600,13.6276,7.5586
1.3600,1.9000,7.7000
1.3600,8.7000,7.9344
1.3600,16.8290,7.9290
1.3600,23.5500,7.9500
1.3600,21.7147,8.0618
1.3600,11.6500,8.2500
1.3600,5.0906,8.6781
1.3600,15.0143,8.8786
1.3600,6.5500,8.9500
1.3600,18.3276,8.9586
1.3600,3.4806,9.2000
1.3600,9.9786,9.1500
1.3600,13.3633,9.1367
1.3600,19.9097,9.1323
1.3600,1.8500,9.2500
1.3600,8.1290,9.3290
1.3600,23.5586,9.3724
1.3600,16.5633,9.4367
1.3600,21.6710,9.4710
1.3600,11.6912,9.7794
1.3600,4.7812,10.6281
1.3600,14.2633,10.6633
1.3600,6.0909,10.7303
1.3600,9.1857,10.7786
1.3600,18.8633,10.7367
1.3600,1.7786,10.8500
1.3600,3.3167,10.8600
1.3600,7.5903,10.8677
1.3600,15.7000,10.8500
1.3600,17.4103,10.8483
1.3600,20.3724,10.8414
1.3600,23.6808,10.8808
1.3600,10.7633,10.9367
1.3600,12.7367,10.9367
1.3600,22.0586,10.9276
1.4100,3.2500,1.8000
1.4100,4.8333,1.7800
1.4100,6.4276,1.7586
1.4100,8.1214,1.7500
1.4100,9.7724,1.7586
1.4100,11.4276,1.7586
1.4100,13.0414,1.7724
1.4100,14.6310,1.7897
1.4100,20.7097,1.7677
1.4100,23.7481,1.7889
1.4100,1.7500,1.8214
1.4100,16.1500,1.8333
1.4100,17.6667,1.8200
1.4100,19.1667,1.8500
1.4100,22.2500,1.8214
1.4100,7.2500,3.1500
1.4100,8.9719,3.2188
1.4100,10.7355,3.2258
1.4100,1.8700,3.3000
1.4100,3.6909,3.2697
1.4100,5.4281,3.2812
1.4100,12.4242,3.3000
1.4100,20.5500,3.3125
1.4100,14.1000,3.3344
1.4100,17.3438,3.3688
1.4100,23.7276,3.3586
1.4100,15.7000,3.4344
1.4100,18.9182,3.5182
1.4100,22.1500,3.4500
